grid_id,modelo_id,modelo,cenario,horizonte,ano_inicio,ano_fim,tr_anos,n_historico,n_futuro,q_historico_modelo_mm,q_futuro_modelo_mm,fator_mudanca_diaria,p24_ancorada_idf_mm,metodo_historico,metodo_futuro,erro_historico,erro_futuro,peso_rea,serie_observada_anual_usada
19495,216,HadGEM3-GC31-LL,ssp245,2040_2059,2040,2059,25,65,20,39.092539,48.611238,1.243491,279.826124,gev_mle,gev_mle,,,,False
19495,216,HadGEM3-GC31-LL,ssp245,2040_2059,2040,2059,50,65,20,41.521505,53.810425,1.295965,319.244335,gev_mle,gev_mle,,,,False
19495,216,HadGEM3-GC31-LL,ssp245,2060_2100,2060,2100,25,65,41,39.092539,41.301163,1.056497,237.746353,gev_mle,gev_mle,,,,False
19495,216,HadGEM3-GC31-LL,ssp245,2060_2100,2060,2100,50,65,41,41.521505,45.827311,1.103701,271.882436,gev_mle,gev_mle,,,,False
19495,216,HadGEM3-GC31-LL,ssp370,2040_2059,2040,2059,25,65,0,39.092539,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,216,HadGEM3-GC31-LL,ssp370,2040_2059,2040,2059,50,65,0,41.521505,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,216,HadGEM3-GC31-LL,ssp370,2060_2100,2060,2100,25,65,0,39.092539,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,216,HadGEM3-GC31-LL,ssp370,2060_2100,2060,2100,50,65,0,41.521505,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,216,HadGEM3-GC31-LL,ssp585,2040_2059,2040,2059,25,65,20,39.092539,47.918188,1.225763,275.836649,gev_mle,gev_mle,,,,False
19495,216,HadGEM3-GC31-LL,ssp585,2040_2059,2040,2059,50,65,20,41.521505,53.958673,1.299536,320.123851,gev_mle,gev_mle,,,,False
19495,216,HadGEM3-GC31-LL,ssp585,2060_2100,2060,2100,25,65,41,39.092539,54.683261,1.398816,314.779167,gev_mle,gev_mle,,,,False
19495,216,HadGEM3-GC31-LL,ssp585,2060_2100,2060,2100,50,65,41,41.521505,67.968687,1.636951,403.241903,gev_mle,gev_mle,,,,False
19495,226,HadGEM3-GC31-MM,ssp126,2040_2059,2040,2059,25,65,20,43.775891,55.740402,1.273313,286.536897,gev_mle,gev_mle,,,,False
19495,226,HadGEM3-GC31-MM,ssp126,2040_2059,2040,2059,50,65,20,47.049393,70.271200,1.493562,367.919843,gev_mle,gev_mle,,,,False
19495,226,HadGEM3-GC31-MM,ssp126,2060_2100,2060,2100,25,65,41,43.775891,64.196445,1.466479,330.005694,gev_mle,gev_mle,,,,False
19495,226,HadGEM3-GC31-MM,ssp126,2060_2100,2060,2100,50,65,41,47.049393,75.556411,1.605896,395.591692,gev_mle,gev_mle,,,,False
19495,226,HadGEM3-GC31-MM,ssp245,2040_2059,2040,2059,25,65,0,43.775891,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,226,HadGEM3-GC31-MM,ssp245,2040_2059,2040,2059,50,65,0,47.049393,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,226,HadGEM3-GC31-MM,ssp245,2060_2100,2060,2100,25,65,0,43.775891,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,226,HadGEM3-GC31-MM,ssp245,2060_2100,2060,2100,50,65,0,47.049393,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,226,HadGEM3-GC31-MM,ssp370,2040_2059,2040,2059,25,65,0,43.775891,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,226,HadGEM3-GC31-MM,ssp370,2040_2059,2040,2059,50,65,0,47.049393,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,226,HadGEM3-GC31-MM,ssp370,2060_2100,2060,2100,25,65,0,43.775891,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,226,HadGEM3-GC31-MM,ssp370,2060_2100,2060,2100,50,65,0,47.049393,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,226,HadGEM3-GC31-MM,ssp585,2040_2059,2040,2059,25,65,20,43.775891,56.581288,1.292522,290.859523,gev_mle,gev_mle,,,,False
19495,226,HadGEM3-GC31-MM,ssp585,2040_2059,2040,2059,50,65,20,47.049393,69.284986,1.472601,362.756310,gev_mle,gev_mle,,,,False
19495,226,HadGEM3-GC31-MM,ssp585,2060_2100,2060,2100,25,65,41,43.775891,38.234712,0.873419,196.547839,gev_mle,gev_mle,,,,False
19495,226,HadGEM3-GC31-MM,ssp585,2060_2100,2060,2100,50,65,41,47.049393,41.088688,0.873310,215.128584,gev_mle,gev_mle,,,,False
19495,233,IITM-ESM,ssp126,2040_2059,2040,2059,25,65,20,42.754369,42.233278,0.987812,222.289909,gev_mle,gev_mle,,,,False
19495,233,IITM-ESM,ssp126,2040_2059,2040,2059,50,65,20,45.654966,43.968161,0.963053,237.235757,gev_mle,gev_mle,,,,False
19495,233,IITM-ESM,ssp126,2060_2100,2060,2100,25,65,40,42.754369,51.171081,1.196862,269.332984,gev_mle,gev_mle,,,,False
19495,233,IITM-ESM,ssp126,2060_2100,2060,2100,50,65,40,45.654966,57.921507,1.268679,312.522794,gev_mle,gev_mle,,,,False
19495,233,IITM-ESM,ssp245,2040_2059,2040,2059,25,65,20,42.754369,44.940008,1.051121,236.536463,gev_mle,gev_mle,,,,False
19495,233,IITM-ESM,ssp245,2040_2059,2040,2059,50,65,20,45.654966,48.604207,1.064598,262.250128,gev_mle,gev_mle,,,,False
19495,233,IITM-ESM,ssp245,2060_2100,2060,2100,25,65,40,42.754369,46.445640,1.086337,244.461177,gev_mle,gev_mle,,,,False
19495,233,IITM-ESM,ssp245,2060_2100,2060,2100,50,65,40,45.654966,53.441775,1.170558,288.351835,gev_mle,gev_mle,,,,False
19495,233,IITM-ESM,ssp370,2040_2059,2040,2059,25,65,20,42.754369,59.790651,1.398469,314.701079,gev_mle,gev_mle,,,,False
19495,233,IITM-ESM,ssp370,2040_2059,2040,2059,50,65,20,45.654966,72.697289,1.592319,392.247386,gev_mle,gev_mle,,,,False
19495,233,IITM-ESM,ssp370,2060_2100,2060,2100,25,65,39,42.754369,49.319525,1.153555,259.587536,gev_mle,gev_mle,,,,False
19495,233,IITM-ESM,ssp370,2060_2100,2060,2100,50,65,39,45.654966,57.716995,1.264200,311.419321,gev_mle,gev_mle,,,,False
19495,233,IITM-ESM,ssp585,2040_2059,2040,2059,25,65,20,42.754369,47.868514,1.119617,251.950310,gev_mle,gev_mle,,,,False
19495,233,IITM-ESM,ssp585,2040_2059,2040,2059,50,65,20,45.654966,53.617064,1.174397,289.297630,gev_mle,gev_mle,,,,False
19495,233,IITM-ESM,ssp585,2060_2100,2060,2100,25,65,40,42.754369,43.207516,1.010599,227.417696,gev_mle,gev_mle,,,,False
19495,233,IITM-ESM,ssp585,2060_2100,2060,2100,50,65,40,45.654966,45.967423,1.006844,248.023029,gev_mle,gev_mle,,,,False
19495,246,INM-CM4-8,ssp126,2040_2059,2040,2059,25,65,20,36.544616,34.938184,0.956042,215.140603,gev_mle,gev_mle,,,,False
19495,246,INM-CM4-8,ssp126,2040_2059,2040,2059,50,65,20,38.429032,37.911558,0.986534,243.020022,gev_mle,gev_mle,,,,False
19495,246,INM-CM4-8,ssp126,2060_2100,2060,2100,25,65,41,36.544616,36.240916,0.991690,223.162503,gev_mle,gev_mle,,,,False
19495,246,INM-CM4-8,ssp126,2060_2100,2060,2100,50,65,41,38.429032,37.869490,0.985440,242.750357,gev_mle,gev_mle,,,,False
19495,246,INM-CM4-8,ssp245,2040_2059,2040,2059,25,65,20,36.544616,35.383919,0.968239,217.885325,gev_mle,gev_mle,,,,False
19495,246,INM-CM4-8,ssp245,2040_2059,2040,2059,50,65,20,38.429032,37.693073,0.980849,241.619495,gev_mle,gev_mle,,,,False
19495,246,INM-CM4-8,ssp245,2060_2100,2060,2100,25,65,41,36.544616,34.455715,0.942840,212.169679,gev_mle,gev_mle,,,,False
19495,246,INM-CM4-8,ssp245,2060_2100,2060,2100,50,65,41,38.429032,35.571565,0.925643,228.020236,gev_mle,gev_mle,,,,False
19495,246,INM-CM4-8,ssp370,2040_2059,2040,2059,25,65,20,36.544616,39.860296,1.090730,245.449735,gev_mle,gev_mle,,,,False
19495,246,INM-CM4-8,ssp370,2040_2059,2040,2059,50,65,20,38.429032,44.198709,1.150138,283.321807,gev_mle,gev_mle,,,,False
19495,246,INM-CM4-8,ssp370,2060_2100,2060,2100,25,65,41,36.544616,38.747976,1.060292,238.600349,gev_mle,gev_mle,,,,False
19495,246,INM-CM4-8,ssp370,2060_2100,2060,2100,50,65,41,38.429032,41.174555,1.071444,263.936432,gev_mle,gev_mle,,,,False
19495,246,INM-CM4-8,ssp585,2040_2059,2040,2059,25,65,20,36.544616,36.541056,0.999903,225.010689,gev_mle,gev_mle,,,,False
19495,246,INM-CM4-8,ssp585,2040_2059,2040,2059,50,65,20,38.429032,38.857752,1.011156,249.085298,gev_mle,gev_mle,,,,False
19495,246,INM-CM4-8,ssp585,2060_2100,2060,2100,25,65,41,36.544616,37.156701,1.016749,228.801678,gev_mle,gev_mle,,,,False
19495,246,INM-CM4-8,ssp585,2060_2100,2060,2100,50,65,41,38.429032,40.402780,1.051361,258.989209,gev_mle,gev_mle,,,,False
19495,259,INM-CM5-0,ssp126,2040_2059,2040,2059,25,65,20,38.843499,34.175334,0.879821,197.988455,gev_mle,gev_mle,,,,False
19495,259,INM-CM5-0,ssp126,2040_2059,2040,2059,50,65,20,41.940673,35.311698,0.841944,207.402060,gev_mle,gev_mle,,,,False
19495,259,INM-CM5-0,ssp126,2060_2100,2060,2100,25,65,41,38.843499,33.184620,0.854316,192.248938,gev_mle,gev_mle,,,,False
19495,259,INM-CM5-0,ssp126,2060_2100,2060,2100,50,65,41,41.940673,34.267025,0.817036,201.266210,gev_mle,gev_mle,,,,False
19495,259,INM-CM5-0,ssp245,2040_2059,2040,2059,25,65,20,38.843499,34.979205,0.900516,202.645535,gev_mle,gev_mle,,,,False
19495,259,INM-CM5-0,ssp245,2040_2059,2040,2059,50,65,20,41.940673,36.774138,0.876813,215.991653,gev_mle,gev_mle,,,,False
19495,259,INM-CM5-0,ssp245,2060_2100,2060,2100,25,65,41,38.843499,37.579364,0.967456,217.709072,gev_mle,gev_mle,,,,False
19495,259,INM-CM5-0,ssp245,2060_2100,2060,2100,50,65,41,41.940673,39.622284,0.944722,232.720141,gev_mle,gev_mle,,,,False
19495,259,INM-CM5-0,ssp370,2040_2059,2040,2059,25,65,20,38.843499,37.035726,0.953460,214.559606,gev_mle,gev_mle,,,,False
19495,259,INM-CM5-0,ssp370,2040_2059,2040,2059,50,65,20,41.940673,39.350383,0.938239,231.123138,gev_mle,gev_mle,,,,False
19495,259,INM-CM5-0,ssp370,2060_2100,2060,2100,25,65,41,38.843499,37.668737,0.969757,218.226842,gev_mle,gev_mle,,,,False
19495,259,INM-CM5-0,ssp370,2060_2100,2060,2100,50,65,41,41.940673,40.195831,0.958397,236.088850,gev_mle,gev_mle,,,,False
19495,259,INM-CM5-0,ssp585,2040_2059,2040,2059,25,65,20,38.843499,50.400087,1.297517,291.983555,gev_mle,gev_mle,,,,False
19495,259,INM-CM5-0,ssp585,2040_2059,2040,2059,50,65,20,41.940673,62.248936,1.484214,365.617011,gev_mle,gev_mle,,,,False
19495,259,INM-CM5-0,ssp585,2060_2100,2060,2100,25,65,41,38.843499,36.195838,0.931838,209.693871,gev_mle,gev_mle,,,,False
19495,259,INM-CM5-0,ssp585,2060_2100,2060,2100,50,65,41,41.940673,37.736335,0.899755,221.643081,gev_mle,gev_mle,,,,False
19495,272,IPSL-CM6A-LR,ssp126,2040_2059,2040,2059,25,65,20,37.378834,40.859165,1.093110,245.985319,gev_mle,gev_mle,,,,False
19495,272,IPSL-CM6A-LR,ssp126,2040_2059,2040,2059,50,65,20,40.104138,44.375932,1.106518,272.576341,gev_mle,gev_mle,,,,False
19495,272,IPSL-CM6A-LR,ssp126,2060_2100,2060,2100,25,65,41,37.378834,53.099967,1.420589,319.678884,gev_mle,gev_mle,,,,False
19495,272,IPSL-CM6A-LR,ssp126,2060_2100,2060,2100,50,65,41,40.104138,64.305807,1.603471,394.994334,gev_mle,gev_mle,,,,False
19495,272,IPSL-CM6A-LR,ssp245,2040_2059,2040,2059,25,65,20,37.378834,66.900432,1.789795,402.762128,gev_mle,gev_mle,,,,False
19495,272,IPSL-CM6A-LR,ssp245,2040_2059,2040,2059,50,65,20,40.104138,92.228306,2.299720,566.506512,gev_mle,gev_mle,,,,False
19495,272,IPSL-CM6A-LR,ssp245,2060_2100,2060,2100,25,65,41,37.378834,64.837404,1.734602,390.342033,gev_mle,gev_mle,,,,False
19495,272,IPSL-CM6A-LR,ssp245,2060_2100,2060,2100,50,65,41,40.104138,83.267784,2.076289,511.467076,gev_mle,gev_mle,,,,False
19495,272,IPSL-CM6A-LR,ssp370,2040_2059,2040,2059,25,65,20,37.378834,78.315552,2.095184,471.484823,gev_mle,gev_mle,,,,False
19495,272,IPSL-CM6A-LR,ssp370,2040_2059,2040,2059,50,65,20,40.104138,111.693312,2.785082,686.069073,gev_mle,gev_mle,,,,False
19495,272,IPSL-CM6A-LR,ssp370,2060_2100,2060,2100,25,65,41,37.378834,94.580148,2.530313,569.402923,gev_mle,gev_mle,,,,False
19495,272,IPSL-CM6A-LR,ssp370,2060_2100,2060,2100,50,65,41,40.104138,134.755105,3.360130,827.724671,gev_mle,gev_mle,,,,False
19495,272,IPSL-CM6A-LR,ssp585,2040_2059,2040,2059,25,65,20,37.378834,53.761891,1.438298,323.663882,gev_mle,gev_mle,,,,False
19495,272,IPSL-CM6A-LR,ssp585,2040_2059,2040,2059,50,65,20,40.104138,65.292863,1.628083,401.057264,gev_mle,gev_mle,,,,False
19495,272,IPSL-CM6A-LR,ssp585,2060_2100,2060,2100,25,65,41,37.378834,76.372965,2.043214,459.789820,gev_mle,gev_mle,,,,False
19495,272,IPSL-CM6A-LR,ssp585,2060_2100,2060,2100,50,65,41,40.104138,96.829007,2.414439,594.766025,gev_mle,gev_mle,,,,False
19495,285,KACE-1-0-G,ssp126,2040_2059,2040,2059,25,65,20,31.656356,37.187863,1.174736,264.353915,gev_mle,gev_mle,,,,False
19495,285,KACE-1-0-G,ssp126,2040_2059,2040,2059,50,65,20,32.870532,40.373742,1.228266,302.567401,gev_mle,gev_mle,,,,False
19495,285,KACE-1-0-G,ssp126,2060_2100,2060,2100,25,65,41,31.656356,64.239611,2.029280,456.654166,gev_mle,gev_mle,,,,False
19495,285,KACE-1-0-G,ssp126,2060_2100,2060,2100,50,65,41,32.870532,86.038407,2.617494,644.785840,gev_mle,gev_mle,,,,False
19495,285,KACE-1-0-G,ssp245,2040_2059,2040,2059,25,65,20,31.656356,46.478570,1.468222,330.397903,gev_mle,gev_mle,,,,False
19495,285,KACE-1-0-G,ssp245,2040_2059,2040,2059,50,65,20,32.870532,51.486887,1.566354,385.851119,gev_mle,gev_mle,,,,False
19495,285,KACE-1-0-G,ssp245,2060_2100,2060,2100,25,65,41,31.656356,54.092436,1.708739,384.521884,gev_mle,gev_mle,,,,False
19495,285,KACE-1-0-G,ssp245,2060_2100,2060,2100,50,65,41,32.870532,62.930832,1.914506,471.613909,gev_mle,gev_mle,,,,False
19495,285,KACE-1-0-G,ssp370,2040_2059,2040,2059,25,65,0,31.656356,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,285,KACE-1-0-G,ssp370,2040_2059,2040,2059,50,65,0,32.870532,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,285,KACE-1-0-G,ssp370,2060_2100,2060,2100,25,65,0,31.656356,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,285,KACE-1-0-G,ssp370,2060_2100,2060,2100,50,65,0,32.870532,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,285,KACE-1-0-G,ssp585,2040_2059,2040,2059,25,65,20,31.656356,47.647174,1.505138,338.705052,gev_mle,gev_mle,,,,False
19495,285,KACE-1-0-G,ssp585,2040_2059,2040,2059,50,65,20,32.870532,53.750002,1.635203,402.811271,gev_mle,gev_mle,,,,False
19495,285,KACE-1-0-G,ssp585,2060_2100,2060,2100,25,65,41,31.656356,37.930358,1.198191,269.632023,gev_mle,gev_mle,,,,False
19495,285,KACE-1-0-G,ssp585,2060_2100,2060,2100,50,65,41,32.870532,39.817787,1.211352,298.400980,gev_mle,gev_mle,,,,False
19495,295,KIOST-ESM,ssp126,2040_2059,2040,2059,25,65,20,43.969457,49.164537,1.118152,251.620664,gev_mle,gev_mle,,,,False
19495,295,KIOST-ESM,ssp126,2040_2059,2040,2059,50,65,20,48.423866,56.040739,1.157296,285.084930,gev_mle,gev_mle,,,,False
19495,295,KIOST-ESM,ssp126,2060_2100,2060,2100,25,65,41,43.969457,52.531455,1.194726,268.852312,gev_mle,gev_mle,,,,False
19495,295,KIOST-ESM,ssp126,2060_2100,2060,2100,50,65,41,48.423866,61.637469,1.272874,313.556067,gev_mle,gev_mle,,,,False
19495,295,KIOST-ESM,ssp245,2040_2059,2040,2059,25,65,20,43.969457,38.690750,0.879946,198.016552,gev_mle,gev_mle,,,,False
19495,295,KIOST-ESM,ssp245,2040_2059,2040,2059,50,65,20,48.423866,40.194736,0.830060,204.474703,gev_mle,gev_mle,,,,False
19495,295,KIOST-ESM,ssp245,2060_2100,2060,2100,25,65,41,43.969457,44.426862,1.010403,227.373572,gev_mle,gev_mle,,,,False
19495,295,KIOST-ESM,ssp245,2060_2100,2060,2100,50,65,41,48.423866,46.784705,0.966150,237.998547,gev_mle,gev_mle,,,,False
19495,295,KIOST-ESM,ssp370,2040_2059,2040,2059,25,65,0,43.969457,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,295,KIOST-ESM,ssp370,2040_2059,2040,2059,50,65,0,48.423866,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,295,KIOST-ESM,ssp370,2060_2100,2060,2100,25,65,0,43.969457,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,295,KIOST-ESM,ssp370,2060_2100,2060,2100,50,65,0,48.423866,,,,gev_mle,nao_determinado,,n_insuficiente,,False
19495,295,KIOST-ESM,ssp585,2040_2059,2040,2059,25,65,20,43.969457,66.844413,1.520246,342.105031,gev_mle,gev_mle,,,,False
19495,295,KIOST-ESM,ssp585,2040_2059,2040,2059,50,65,20,48.423866,83.049984,1.715063,422.483702,gev_mle,gev_mle,,,,False
19495,295,KIOST-ESM,ssp585,2060_2100,2060,2100,25,65,41,43.969457,49.423524,1.124042,252.946139,gev_mle,gev_mle,,,,False
19495,295,KIOST-ESM,ssp585,2060_2100,2060,2100,50,65,41,48.423866,54.523187,1.125957,277.364993,gev_mle,gev_mle,,,,False
19495,305,MIROC-ES2L,ssp126,2040_2059,2040,2059,25,65,20,42.775383,41.926399,0.980153,220.566273,gev_mle,gev_mle,,,,False
19495,305,MIROC-ES2L,ssp126,2040_2059,2040,2059,50,65,20,46.449105,48.625560,1.046857,257.879689,gev_mle,gev_mle,,,,False
19495,305,MIROC-ES2L,ssp126,2060_2100,2060,2100,25,65,41,42.775383,39.943306,0.933792,210.133625,gev_mle,gev_mle,,,,False
19495,305,MIROC-ES2L,ssp126,2060_2100,2060,2100,50,65,41,46.449105,43.346709,0.933209,229.883946,gev_mle,gev_mle,,,,False
19495,305,MIROC-ES2L,ssp245,2040_2059,2040,2059,25,65,20,42.775383,31.784119,0.743047,167.209797,gev_mle,gev_mle,,,,False
19495,305,MIROC-ES2L,ssp245,2040_2059,2040,2059,50,65,20,46.449105,32.293259,0.695240,171.263335,gev_mle,gev_mle,,,,False
19495,305,MIROC-ES2L,ssp245,2060_2100,2060,2100,25,65,41,42.775383,36.962309,0.864102,194.451203,gev_mle,gev_mle,,,,False
19495,305,MIROC-ES2L,ssp245,2060_2100,2060,2100,50,65,41,46.449105,39.872637,0.858416,211.459632,gev_mle,gev_mle,,,,False
19495,305,MIROC-ES2L,ssp370,2040_2059,2040,2059,25,65,20,42.775383,30.951205,0.723575,162.828003,gev_mle,gev_mle,,,,False
19495,305,MIROC-ES2L,ssp370,2040_2059,2040,2059,50,65,20,46.449105,31.342243,0.674765,166.219735,gev_mle,gev_mle,,,,False
19495,305,MIROC-ES2L,ssp370,2060_2100,2060,2100,25,65,41,42.775383,37.172689,0.869021,195.557971,gev_mle,gev_mle,,,,False
19495,305,MIROC-ES2L,ssp370,2060_2100,2060,2100,50,65,41,46.449105,40.260306,0.866762,213.515588,gev_mle,gev_mle,,,,False
19495,305,MIROC-ES2L,ssp585,2040_2059,2040,2059,25,65,20,42.775383,42.874123,1.002308,225.552053,gev_mle,gev_mle,,,,False
19495,305,MIROC-ES2L,ssp585,2040_2059,2040,2059,50,65,20,46.449105,51.763275,1.114408,274.520172,gev_mle,gev_mle,,,,False
19495,305,MIROC-ES2L,ssp585,2060_2100,2060,2100,25,65,41,42.775383,36.649790,0.856796,192.807102,gev_mle,gev_mle,,,,False
19495,305,MIROC-ES2L,ssp585,2060_2100,2060,2100,50,65,41,46.449105,38.946174,0.838470,206.546252,gev_mle,gev_mle,,,,False
19495,318,MIROC6,ssp126,2040_2059,2040,2059,25,65,20,37.066265,30.349840,0.818800,184.256591,gev_mle,gev_mle,,,,False
19495,318,MIROC6,ssp126,2040_2059,2040,2059,50,65,20,39.454526,30.423141,0.771094,189.949035,gev_mle,gev_mle,,,,False
19495,318,MIROC6,ssp126,2060_2100,2060,2100,25,65,41,37.066265,35.061843,0.945923,212.863586,gev_mle,gev_mle,,,,False
19495,318,MIROC6,ssp126,2060_2100,2060,2100,50,65,41,39.454526,36.190152,0.917262,225.955773,gev_mle,gev_mle,,,,False
19495,318,MIROC6,ssp245,2040_2059,2040,2059,25,65,20,37.066265,34.985184,0.943855,212.398179,gev_mle,gev_mle,,,,False
19495,318,MIROC6,ssp245,2040_2059,2040,2059,50,65,20,39.454526,37.077329,0.939748,231.494925,gev_mle,gev_mle,,,,False
19495,318,MIROC6,ssp245,2060_2100,2060,2100,25,65,41,37.066265,47.985563,1.294589,291.324643,gev_mle,gev_mle,,,,False
19495,318,MIROC6,ssp245,2060_2100,2060,2100,50,65,41,39.454526,55.179094,1.398549,344.514579,gev_mle,gev_mle,,,,False
19495,318,MIROC6,ssp370,2040_2059,2040,2059,25,65,20,37.066265,30.931035,0.834479,187.785077,gev_mle,gev_mle,,,,False
19495,318,MIROC6,ssp370,2040_2059,2040,2059,50,65,20,39.454526,31.206072,0.790938,194.837319,gev_mle,gev_mle,,,,False
19495,318,MIROC6,ssp370,2060_2100,2060,2100,25,65,41,37.066265,47.292702,1.275896,287.118222,gev_mle,gev_mle,,,,False
19495,318,MIROC6,ssp370,2060_2100,2060,2100,50,65,41,39.454526,54.873862,1.390813,342.608838,gev_mle,gev_mle,,,,False
19495,318,MIROC6,ssp585,2040_2059,2040,2059,25,65,20,37.066265,40.954907,1.104911,248.640902,gev_mle,gev_mle,,,,False
19495,318,MIROC6,ssp585,2040_2059,2040,2059,50,65,20,39.454526,44.403911,1.125445,277.238962,gev_mle,gev_mle,,,,False
19495,318,MIROC6,ssp585,2060_2100,2060,2100,25,65,41,37.066265,53.013660,1.430240,321.850672,gev_mle,gev_mle,,,,False
19495,318,MIROC6,ssp585,2060_2100,2060,2100,50,65,41,39.454526,64.522466,1.635363,402.850581,gev_mle,gev_mle,,,,False
19495,331,MPI-ESM1-2-HR,ssp126,2040_2059,2040,2059,25,65,20,41.196562,35.706809,0.866742,195.045312,gev_mle,gev_mle,,,,False
19495,331,MPI-ESM1-2-HR,ssp126,2040_2059,2040,2059,50,65,20,43.966732,36.626072,0.833041,205.208816,gev_mle,gev_mle,,,,False
19495,331,MPI-ESM1-2-HR,ssp126,2060_2100,2060,2100,25,65,41,41.196562,55.778118,1.353951,304.683073,gev_mle,gev_mle,,,,False
19495,331,MPI-ESM1-2-HR,ssp126,2060_2100,2060,2100,50,65,41,43.966732,68.263489,1.552617,382.467165,gev_mle,gev_mle,,,,False
19495,331,MPI-ESM1-2-HR,ssp245,2040_2059,2040,2059,25,65,20,41.196562,53.859591,1.307381,294.203290,gev_mle,gev_mle,,,,False
19495,331,MPI-ESM1-2-HR,ssp245,2040_2059,2040,2059,50,65,20,43.966732,64.299771,1.462464,360.259220,gev_mle,gev_mle,,,,False
19495,331,MPI-ESM1-2-HR,ssp245,2060_2100,2060,2100,25,65,41,41.196562,47.949346,1.163916,261.919095,gev_mle,gev_mle,,,,False
19495,331,MPI-ESM1-2-HR,ssp245,2060_2100,2060,2100,50,65,41,43.966732,53.907758,1.226103,302.034772,gev_mle,gev_mle,,,,False
19495,331,MPI-ESM1-2-HR,ssp370,2040_2059,2040,2059,25,65,20,41.196562,35.340663,0.857855,193.045272,gev_mle,gev_mle,,,,False
19495,331,MPI-ESM1-2-HR,ssp370,2040_2059,2040,2059,50,65,20,43.966732,38.144216,0.867570,213.714688,gev_mle,gev_mle,,,,False
19495,331,MPI-ESM1-2-HR,ssp370,2060_2100,2060,2100,25,65,41,41.196562,53.291925,1.293601,291.102461,gev_mle,gev_mle,,,,False
19495,331,MPI-ESM1-2-HR,ssp370,2060_2100,2060,2100,50,65,41,43.966732,64.049913,1.456781,358.859312,gev_mle,gev_mle,,,,False
19495,331,MPI-ESM1-2-HR,ssp585,2040_2059,2040,2059,25,65,20,41.196562,38.901451,0.944289,212.495763,gev_mle,gev_mle,,,,False
19495,331,MPI-ESM1-2-HR,ssp585,2040_2059,2040,2059,50,65,20,43.966732,42.670724,0.970523,239.075841,gev_mle,gev_mle,,,,False
19495,331,MPI-ESM1-2-HR,ssp585,2060_2100,2060,2100,25,65,41,41.196562,33.168762,0.805134,181.181452,gev_mle,gev_mle,,,,False
19495,331,MPI-ESM1-2-HR,ssp585,2060_2100,2060,2100,50,65,41,43.966732,34.100978,0.775609,191.061205,gev_mle,gev_mle,,,,False
19495,344,MPI-ESM1-2-LR,ssp126,2040_2059,2040,2059,25,65,20,38.063210,38.486638,1.011124,227.535947,gev_mle,gev_mle,,,,False
19495,344,MPI-ESM1-2-LR,ssp126,2040_2059,2040,2059,50,65,20,40.559332,41.337388,1.019183,251.062643,gev_mle,gev_mle,,,,False
19495,344,MPI-ESM1-2-LR,ssp126,2060_2100,2060,2100,25,65,41,38.063210,37.371617,0.981830,220.943858,gev_mle,gev_mle,,,,False
19495,344,MPI-ESM1-2-LR,ssp126,2060_2100,2060,2100,50,65,41,40.559332,39.968315,0.985428,242.747579,gev_mle,gev_mle,,,,False
19495,344,MPI-ESM1-2-LR,ssp245,2040_2059,2040,2059,25,65,20,38.063210,37.339114,0.980976,220.751698,gev_mle,gev_mle,,,,False
19495,344,MPI-ESM1-2-LR,ssp245,2040_2059,2040,2059,50,65,20,40.559332,41.087366,1.013019,249.544137,gev_mle,gev_mle,,,,False
19495,344,MPI-ESM1-2-LR,ssp245,2060_2100,2060,2100,25,65,41,38.063210,38.764226,1.018417,229.177066,gev_mle,gev_mle,,,,False
19495,344,MPI-ESM1-2-LR,ssp245,2060_2100,2060,2100,50,65,41,40.559332,43.155724,1.064015,262.106310,gev_mle,gev_mle,,,,False
19495,344,MPI-ESM1-2-LR,ssp370,2040_2059,2040,2059,25,65,20,38.063210,35.765169,0.939626,211.446413,gev_mle,gev_mle,,,,False
19495,344,MPI-ESM1-2-LR,ssp370,2040_2059,2040,2059,50,65,20,40.559332,37.578160,0.926499,228.230976,gev_mle,gev_mle,,,,False
19495,344,MPI-ESM1-2-LR,ssp370,2060_2100,2060,2100,25,65,41,38.063210,37.421121,0.983131,221.236526,gev_mle,gev_mle,,,,False
